key	faction	allowed
ntw3_art_foot_056_999_0154_tow_045	ntw3_tow_b08_x8_045	true
ntw3_art_foot_056_999_0154_tow_045_com_0232	ntw3_tow_b08_x8_045	true
ntw3_art_foot_057_006_0155	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0155_com_0042	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0155_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_057_006_0155_tow_012_com_0042	ntw3_tow_b12_x8_012	true
ntw3_art_foot_057_006_0156	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0156_com_0043	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0156_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_057_006_0156_tow_012_com_0043	ntw3_tow_b12_x8_012	true
ntw3_art_foot_057_006_0157	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0157_com_0044	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0157_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_057_006_0157_tow_012_com_0044	ntw3_tow_b12_x8_012	true
ntw3_art_foot_057_006_0158	ntw3_ac_b12_x5_057	true
ntw3_art_foot_057_006_0158_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_006_0160	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_006_0160_com_0046	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_006_0160_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_006_0160_tow_012_com_0046	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_006_0161	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_006_0161_com_0047	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_006_0161_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_006_0161_tow_012_com_0047	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_012_0159	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_012_0159_com_0045	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_012_0159_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_012_0159_tow_012_com_0045	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_999_0162	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_999_0162_com_0048	ntw3_ac_b12_x6_058	true
ntw3_art_foot_058_999_0162_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_058_999_0162_tow_012_com_0048	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_006_0164	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_006_0164_com_0050	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_006_0164_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_006_0164_tow_012_com_0050	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_006_0165	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_006_0165_com_0051	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_006_0165_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_006_0165_tow_012_com_0051	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_009_0166	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_009_0166_com_0052	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_009_0166_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_009_0166_tow_012_com_0052	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_009_0167	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_009_0167_com_0053	ntw3_ac_b12_x5_059	true
ntw3_art_foot_059_009_0167_tow_012	ntw3_tow_b12_x8_012	true
ntw3_art_foot_059_009_0167_tow_012_com_0053	ntw3_tow_b12_x8_012	true
ntw3_art_foot_062_006_0169	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_006_0169_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_006_0170	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_006_0170_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_006_15807	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_006_15807_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_006_15808	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_006_15808_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_006_15846	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_006_15846_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_012_15669	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_012_15669_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_012_15845	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_012_15845_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_999_0171	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_999_0171_com_0055	ntw3_ac_b12_x6_062	true
ntw3_art_foot_062_999_0171_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_062_999_0171_tow_011_com_0055	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_006_0174	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_006_0174_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_006_15661	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_006_15661_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_006_15662	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_006_15662_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_006_15809	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_006_15809_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_006_15849	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_006_15849_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_012_15668	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_012_15668_com_0323	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_012_15668_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_012_15668_tow_011_com_0323	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_012_15848	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_012_15848_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_063_999_0175	ntw3_ac_b12_x6_063	true
ntw3_art_foot_063_999_0175_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_064_006_0177	ntw3_ac_b12_x6_064	true
ntw3_art_foot_064_006_0177_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_064_006_15663	ntw3_ac_b12_x6_064	true
ntw3_art_foot_064_006_15663_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_064_012_15670	ntw3_ac_b12_x6_064	true
ntw3_art_foot_064_012_15670_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_064_999_0178	ntw3_ac_b12_x6_064	true
ntw3_art_foot_064_999_0178_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_006_0180	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_006_0180_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_006_0181	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_006_0181_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_006_15664	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_006_15664_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_006_15811	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_006_15811_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_006_15852	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_006_15852_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_012_15671	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_012_15671_com_0244	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_012_15671_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_012_15671_tow_011_com_0244	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_012_15851	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_012_15851_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_065_999_0182	ntw3_ac_b12_x6_065	true
ntw3_art_foot_065_999_0182_tow_011	ntw3_tow_b12_x8_011	true
ntw3_art_foot_067_999_0183	ntw3_ac_b04_x7_067	true
ntw3_art_foot_067_999_0183_tow_015	ntw3_tow_b04_x8_015	true
ntw3_art_foot_067_999_0184	ntw3_ac_b04_x7_067	true
ntw3_art_foot_067_999_0184_tow_015	ntw3_tow_b04_x8_015	true
ntw3_art_foot_068_009_0186	ntw3_ac_b04_x7_068	true
ntw3_art_foot_068_009_0186_tow_015	ntw3_tow_b04_x8_015	true
ntw3_art_foot_068_018_0185	ntw3_ac_b04_x7_068	true
ntw3_art_foot_068_018_0185_com_0057	ntw3_ac_b04_x7_068	true
ntw3_art_foot_068_018_0185_tow_015	ntw3_tow_b04_x8_015	true
ntw3_art_foot_068_018_0185_tow_015_com_0057	ntw3_tow_b04_x8_015	true
ntw3_art_foot_069_005_0187	ntw3_ac_b04_x7_069	true
ntw3_art_foot_069_005_0187_com_0058	ntw3_ac_b04_x7_069	true
ntw3_art_foot_069_005_0187_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_069_005_0187_tow_016_com_0058	ntw3_tow_b04_x8_016	true
ntw3_art_foot_069_015_0188	ntw3_ac_b04_x7_069	true
ntw3_art_foot_069_015_0188_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_070_003_0189	ntw3_ac_b04_x7_070	true
ntw3_art_foot_070_003_0189_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_070_006_0190	ntw3_ac_b04_x7_070	true
ntw3_art_foot_070_006_0190_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_071_006_0192	ntw3_ac_b04_x6_071	true
ntw3_art_foot_071_006_0192_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_071_012_0191	ntw3_ac_b04_x6_071	true
ntw3_art_foot_071_012_0191_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_071_999_0193	ntw3_ac_b04_x6_071	true
ntw3_art_foot_071_999_0193_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_072_006_0194	ntw3_ac_b04_x7_072	true
ntw3_art_foot_072_006_0194_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_073_005_0195	ntw3_ac_b04_x7_073	true
ntw3_art_foot_073_005_0195_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_073_005_0196	ntw3_ac_b04_x7_073	true
ntw3_art_foot_073_005_0196_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_074_003_0197	ntw3_ac_b04_x7_074	true
ntw3_art_foot_074_003_0197_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_074_003_0198	ntw3_ac_b04_x7_074	true
ntw3_art_foot_074_003_0198_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_074_015_0199	ntw3_ac_b04_x7_074	true
ntw3_art_foot_074_015_0199_com_0059	ntw3_ac_b04_x7_074	true
ntw3_art_foot_074_015_0199_tow_016	ntw3_tow_b04_x8_016	true
ntw3_art_foot_074_015_0199_tow_016_com_0059	ntw3_tow_b04_x8_016	true
ntw3_art_foot_076_004_0201	ntw3_ac_a04_x5_076	true
ntw3_art_foot_076_004_0201_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_076_008_0202	ntw3_ac_a04_x5_076	true
ntw3_art_foot_076_008_0202_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_076_999_0203	ntw3_ac_a04_x5_076	true
ntw3_art_foot_076_999_0203_com_0061	ntw3_ac_a04_x5_076	true
ntw3_art_foot_076_999_0203_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_076_999_0203_tow_005_com_0061	ntw3_tow_a04_x8_005	true
ntw3_art_foot_077_004_0204	ntw3_ac_a04_x5_077	true
ntw3_art_foot_077_004_0204_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_078_004_0205	ntw3_ac_a04_x5_078	true
ntw3_art_foot_078_004_0205_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_079_004_0456	ntw3_ac_a04_x5_079	true
ntw3_art_foot_079_004_0456_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_079_018_0200	ntw3_ac_a04_x5_079	true
ntw3_art_foot_079_018_0200_com_0060	ntw3_ac_a04_x5_079	true
ntw3_art_foot_079_018_0200_tow_005	ntw3_tow_a04_x8_005	true
ntw3_art_foot_079_018_0200_tow_005_com_0060	ntw3_tow_a04_x8_005	true
ntw3_art_foot_080_006_0206	ntw3_ac_a03_x5_080	true
ntw3_art_foot_080_006_0206_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_080_006_0207	ntw3_ac_a03_x5_080	true
ntw3_art_foot_080_006_0207_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_080_006_0209	ntw3_ac_a03_x5_080	true
ntw3_art_foot_080_006_0209_com_0308	ntw3_ac_a03_x5_080	true
ntw3_art_foot_080_006_0209_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_080_006_0209_tow_032_com_0308	ntw3_tow_a03_x8_032	true
ntw3_art_foot_080_008_0208	ntw3_ac_a03_x5_080	true
ntw3_art_foot_080_008_0208_com_0307	ntw3_ac_a03_x5_080	true
ntw3_art_foot_080_008_0208_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_080_008_0208_tow_032_com_0307	ntw3_tow_a03_x8_032	true
ntw3_art_foot_081_006_0210	ntw3_ac_a03_x5_081	true
ntw3_art_foot_081_006_0210_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_081_006_0211	ntw3_ac_a03_x5_081	true
ntw3_art_foot_081_006_0211_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_082_004_0213	ntw3_ac_a03_x5_082	true
ntw3_art_foot_082_004_0213_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_082_012_0212	ntw3_ac_a03_x5_082	true
ntw3_art_foot_082_012_0212_com_0309	ntw3_ac_a03_x5_082	true
ntw3_art_foot_082_012_0212_tow_032	ntw3_tow_a03_x8_032	true
ntw3_art_foot_082_012_0212_tow_032_com_0309	ntw3_tow_a03_x8_032	true
ntw3_art_foot_084_010_0215	ntw3_ac_a03_x6_084	true
ntw3_art_foot_084_010_0215_com_0305	ntw3_ac_a03_x6_084	true
ntw3_art_foot_084_010_0215_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_084_010_0215_tow_033_com_0305	ntw3_tow_a03_x8_033	true
ntw3_art_foot_084_012_0214	ntw3_ac_a03_x6_084	true
ntw3_art_foot_084_012_0214_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_084_012_0216	ntw3_ac_a03_x6_084	true
ntw3_art_foot_084_012_0216_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_085_011_0217	ntw3_ac_a03_x6_085	true
ntw3_art_foot_085_011_0217_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_085_011_0218	ntw3_ac_a03_x6_085	true
ntw3_art_foot_085_011_0218_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_086_003_0219	ntw3_ac_a03_x6_086	true
ntw3_art_foot_086_003_0219_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_086_003_0220	ntw3_ac_a03_x6_086	true
ntw3_art_foot_086_003_0220_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_086_003_0221	ntw3_ac_a03_x6_086	true
ntw3_art_foot_086_003_0221_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_087_007_0222	ntw3_ac_a03_x6_087	true
ntw3_art_foot_087_007_0222_tow_033	ntw3_tow_a03_x8_033	true
ntw3_art_foot_088_012_0223	ntw3_ac_a03_x5_088	true
ntw3_art_foot_088_012_0223_tow_038	ntw3_tow_a03_x8_038	true
ntw3_art_foot_089_006_0226	ntw3_ac_a03_x5_089	true
ntw3_art_foot_089_006_0226_com_0254	ntw3_ac_a03_x5_089	true
ntw3_art_foot_089_006_0226_tow_040	ntw3_tow_a03_x8_040	true
ntw3_art_foot_089_006_0226_tow_040_com_0254	ntw3_tow_a03_x8_040	true
ntw3_art_foot_089_008_0224	ntw3_ac_a03_x5_089	true
ntw3_art_foot_089_008_0224_com_0299	ntw3_ac_a03_x5_089	true
ntw3_art_foot_089_008_0224_tow_040	ntw3_tow_a03_x8_040	true
ntw3_art_foot_089_008_0224_tow_040_com_0299	ntw3_tow_a03_x8_040	true
ntw3_art_foot_089_008_0225	ntw3_ac_a03_x5_089	true
ntw3_art_foot_089_008_0225_tow_040	ntw3_tow_a03_x8_040	true
ntw3_art_foot_090_003_0227	ntw3_ac_a05_x5_090	true
ntw3_art_foot_090_003_0227_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_090_008_0228	ntw3_ac_a05_x5_090	true
ntw3_art_foot_090_008_0228_com_0062	ntw3_ac_a05_x5_090	true
ntw3_art_foot_090_008_0228_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_090_008_0228_tow_004_com_0062	ntw3_tow_a05_x8_004	true
ntw3_art_foot_091_002_0229	ntw3_ac_a05_x5_091	true
ntw3_art_foot_091_002_0229_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_091_002_0230	ntw3_ac_a05_x5_091	true
ntw3_art_foot_091_002_0230_com_0063	ntw3_ac_a05_x5_091	true
ntw3_art_foot_091_002_0230_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_091_002_0230_tow_004_com_0063	ntw3_tow_a05_x8_004	true
ntw3_art_foot_091_006_0231	ntw3_ac_a05_x5_091	true
ntw3_art_foot_091_006_0231_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_092_007_0232	ntw3_ac_a05_x4_092	true
ntw3_art_foot_092_007_0232_com_0064	ntw3_ac_a05_x4_092	true
ntw3_art_foot_092_007_0232_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_092_007_0232_tow_001_com_0064	ntw3_tow_a05_x8_001	true
ntw3_art_foot_092_007_0233	ntw3_ac_a05_x4_092	true
ntw3_art_foot_092_007_0233_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_093_005_0234	ntw3_ac_a05_x2_093	true
ntw3_art_foot_093_005_0234_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_093_005_0235	ntw3_ac_a05_x2_093	true
ntw3_art_foot_093_005_0235_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_093_005_0236	ntw3_ac_a05_x2_093	true
ntw3_art_foot_093_005_0236_com_0065	ntw3_ac_a05_x2_093	true
ntw3_art_foot_093_005_0236_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_093_005_0236_tow_001_com_0065	ntw3_tow_a05_x8_001	true
ntw3_art_foot_094_005_0237	ntw3_ac_a05_x4_094	true
ntw3_art_foot_094_005_0237_com_0066	ntw3_ac_a05_x4_094	true
ntw3_art_foot_094_005_0237_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_094_005_0237_tow_001_com_0066	ntw3_tow_a05_x8_001	true
ntw3_art_foot_094_005_0238	ntw3_ac_a05_x4_094	true
ntw3_art_foot_094_005_0238_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_094_005_0239	ntw3_ac_a05_x4_094	true
ntw3_art_foot_094_005_0239_com_0067	ntw3_ac_a05_x4_094	true
ntw3_art_foot_094_005_0239_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_094_005_0239_tow_001_com_0067	ntw3_tow_a05_x8_001	true
ntw3_art_foot_095_001_0240	ntw3_ac_a05_x5_095	true
ntw3_art_foot_095_001_0240_com_0068	ntw3_ac_a05_x5_095	true
ntw3_art_foot_095_001_0240_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_095_001_0240_tow_004_com_0068	ntw3_tow_a05_x8_004	true
ntw3_art_foot_095_001_0243	ntw3_ac_a05_x5_095	true
ntw3_art_foot_095_001_0243_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_095_001_0244	ntw3_ac_a05_x5_095	true
ntw3_art_foot_095_001_0244_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_095_003_0242	ntw3_ac_a05_x5_095	true
ntw3_art_foot_095_003_0242_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_095_012_0241	ntw3_ac_a05_x5_095	true
ntw3_art_foot_095_012_0241_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_096_001_0245	ntw3_ac_a05_x4_096	true
ntw3_art_foot_096_001_0245_com_0069	ntw3_ac_a05_x4_096	true
ntw3_art_foot_096_001_0245_tow_001	ntw3_tow_a05_x8_001	true
ntw3_art_foot_096_001_0245_tow_001_com_0069	ntw3_tow_a05_x8_001	true
ntw3_art_foot_098_006_0246	ntw3_ac_a05_x5_098	true
ntw3_art_foot_098_006_0246_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_098_008_0247	ntw3_ac_a05_x5_098	true
ntw3_art_foot_098_008_0247_tow_004	ntw3_tow_a05_x8_004	true
ntw3_art_foot_099_001_0248	ntw3_ac_a06_x4_099	true
ntw3_art_foot_099_001_0248_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_099_008_0249	ntw3_ac_a06_x4_099	true
ntw3_art_foot_099_008_0249_com_0070	ntw3_ac_a06_x4_099	true
ntw3_art_foot_099_008_0249_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_099_008_0249_tow_002_com_0070	ntw3_tow_a06_x8_002	true
ntw3_art_foot_099_008_0250	ntw3_ac_a06_x4_099	true
ntw3_art_foot_099_008_0250_com_0071	ntw3_ac_a06_x4_099	true
ntw3_art_foot_099_008_0250_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_099_008_0250_tow_002_com_0071	ntw3_tow_a06_x8_002	true
ntw3_art_foot_099_008_0251	ntw3_ac_a06_x4_099	true
ntw3_art_foot_099_008_0251_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_100_004_0252	ntw3_ac_a06_r3_100	true
ntw3_art_foot_100_004_0252_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_101_007_0253	ntw3_ac_a06_x2_101	true
ntw3_art_foot_101_007_0253_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_101_007_0254	ntw3_ac_a06_x2_101	true
ntw3_art_foot_101_007_0254_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_101_007_0255	ntw3_ac_a06_x2_101	true
ntw3_art_foot_101_007_0255_com_0072	ntw3_ac_a06_x2_101	true
ntw3_art_foot_101_007_0255_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_101_007_0255_tow_002_com_0072	ntw3_tow_a06_x8_002	true
ntw3_art_foot_102_005_0256	ntw3_ac_a06_x3_102	true
ntw3_art_foot_102_005_0256_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_102_005_0257	ntw3_ac_a06_x3_102	true
ntw3_art_foot_102_005_0257_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_102_005_0258	ntw3_ac_a06_x3_102	true
ntw3_art_foot_102_005_0258_com_0073	ntw3_ac_a06_x3_102	true
ntw3_art_foot_102_005_0258_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_102_005_0258_tow_002_com_0073	ntw3_tow_a06_x8_002	true
ntw3_art_foot_103_005_0259	ntw3_ac_a06_x3_103	true
ntw3_art_foot_103_005_0259_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_103_005_0261	ntw3_ac_a06_x3_103	true
ntw3_art_foot_103_005_0261_com_0074	ntw3_ac_a06_x3_103	true
ntw3_art_foot_103_005_0261_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_103_005_0261_tow_002_com_0074	ntw3_tow_a06_x8_002	true
ntw3_art_foot_103_006_0260	ntw3_ac_a06_x3_103	true
ntw3_art_foot_103_006_0260_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_104_001_0262	ntw3_ac_a06_x3_104	true
ntw3_art_foot_104_001_0262_com_0075	ntw3_ac_a06_x3_104	true
ntw3_art_foot_104_001_0262_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_104_001_0262_tow_002_com_0075	ntw3_tow_a06_x8_002	true
ntw3_art_foot_104_001_0263	ntw3_ac_a06_x3_104	true
ntw3_art_foot_104_001_0263_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_104_001_0264	ntw3_ac_a06_x3_104	true
ntw3_art_foot_104_001_0264_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_105_001_0265	ntw3_ac_a06_x4_105	true
ntw3_art_foot_105_001_0265_com_0076	ntw3_ac_a06_x4_105	true
ntw3_art_foot_105_001_0265_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_105_001_0265_tow_002_com_0076	ntw3_tow_a06_x8_002	true
ntw3_art_foot_106_003_0266	ntw3_ac_a06_x3_106	true
ntw3_art_foot_106_003_0266_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_106_003_0267	ntw3_ac_a06_x3_106	true
ntw3_art_foot_106_003_0267_com_0077	ntw3_ac_a06_x3_106	true
ntw3_art_foot_106_003_0267_tow_002	ntw3_tow_a06_x8_002	true
ntw3_art_foot_106_003_0267_tow_002_com_0077	ntw3_tow_a06_x8_002	true
ntw3_art_foot_107_004_0268	ntw3_ac_a06_x7_107	true
ntw3_art_foot_107_008_0269	ntw3_ac_a06_x7_107	true
ntw3_art_foot_107_008_0269_com_0078	ntw3_ac_a06_x7_107	true
ntw3_art_foot_108_006_15843	ntw3_ac_a08_x5_108	true
ntw3_art_foot_108_006_15843_com_0336	ntw3_ac_a08_x5_108	true
ntw3_art_foot_108_006_15843_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_108_006_15843_tow_047_com_0336	ntw3_tow_a08_x8_047	true
ntw3_art_foot_108_008_15834	ntw3_ac_a08_x5_108	true
ntw3_art_foot_108_008_15834_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_108_012_15836	ntw3_ac_a08_x5_108	true
ntw3_art_foot_108_012_15836_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_109_006_15842	ntw3_ac_a08_x5_109	true
ntw3_art_foot_109_006_15842_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_109_008_15829	ntw3_ac_a08_x5_109	true
ntw3_art_foot_109_008_15829_com_0340	ntw3_ac_a08_x5_109	true
ntw3_art_foot_109_008_15829_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_109_008_15829_tow_047_com_0340	ntw3_tow_a08_x8_047	true
ntw3_art_foot_110_003_15814	ntw3_ac_a08_x5_110	true
ntw3_art_foot_110_003_15814_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_110_006_15815	ntw3_ac_a08_x5_110	true
ntw3_art_foot_110_006_15815_com_0325	ntw3_ac_a08_x5_110	true
ntw3_art_foot_110_006_15815_tow_047	ntw3_tow_a08_x8_047	true
ntw3_art_foot_110_006_15815_tow_047_com_0325	ntw3_tow_a08_x8_047	true
ntw3_art_foot_110_012_15816	ntw3_ac_a08_x5_110	true
ntw3_art_foot_110_012_15816_com_0326	ntw3_ac_a08_x5_110	true
