unit_key,faction_key,army_corps_name,unit_name,is_tow_variant,encoded_staff_rank,command_stars,command_star_icon_path,command_star_strip_path,command_star_layout,base_mp_cost,unit_cap,recommended_placement,placement_basis,permission_table,permission_source_line,land_unit_table,land_unit_source_lines,rating_table,rating_source_lines,localisation_source,original_pack,original_internal_icon_path,original_extracted_path,copied_icon_path,original_sha256,existing_asset_sha256,matches_existing_asset,copy_status
ntw3_gen_staff_089_4_0123,ntw3_ac_a03_x5_089,7. Brune / Hollande,Guillaume Brune,false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,611,1,ntw3_ac_a03_x5_089 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9045,db/units_tables/ntw3_land_units,11254,db/mp_general_command_ratings_tables/mp_general_command_ratings,3201,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rev_gen_staff_089_4_0123_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rev_gen_staff_089_4_0123_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a03_x5_089/french_rev_gen_staff_089_4_0123_icon.tga,51aa45e84f761f0e45e7ba30e3bd9ca68d23b4771388962221940d5bd8fef525,51aa45e84f761f0e45e7ba30e3bd9ca68d23b4771388962221940d5bd8fef525,true,copied_from_original_cards94
ntw3_gen_staff_084_5_0118,ntw3_ac_a03_x6_084,11. Moreau / Rhin.R,Jean-Victor Moreau,false,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,550,1,ntw3_ac_a03_x6_084 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9033,db/units_tables/ntw3_land_units,11242,db/mp_general_command_ratings_tables/mp_general_command_ratings,3189,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rev_gen_staff_084_5_0118_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rev_gen_staff_084_5_0118_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a03_x6_084/french_rev_gen_staff_084_5_0118_icon.tga,16b44ed2b57b041cb890a4416ece37b382b0f322808b66f5b9bd1c5c324e7e92,16b44ed2b57b041cb890a4416ece37b382b0f322808b66f5b9bd1c5c324e7e92,true,copied_from_original_cards94
ntw3_gen_staff_085_3_0119,ntw3_ac_a03_x6_085,9. Lecourbe / Rhin.D,Claude Lecourbe,false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,329,1,ntw3_ac_a03_x6_085 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9035,db/units_tables/ntw3_land_units,11244,db/mp_general_command_ratings_tables/mp_general_command_ratings,3191,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rev_gen_staff_085_3_0119_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rev_gen_staff_085_3_0119_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a03_x6_085/french_rev_gen_staff_085_3_0119_icon.tga,70fa9e9e54e1938212e4bf5555bf8de1fefcef1b94de375ad3dec7c370095816,70fa9e9e54e1938212e4bf5555bf8de1fefcef1b94de375ad3dec7c370095816,true,copied_from_original_cards94
ntw3_gen_staff_086_2_0120,ntw3_ac_a03_x6_086,8. Gouvion Saint-Cyr / Rhin.C,Laurent de Gouvion-Saint-Cyr 'l'Homme de glace',false,2,2,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_2.png,vertical_left,210,1,ntw3_ac_a03_x6_086 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9037,db/units_tables/ntw3_land_units,11246,db/mp_general_command_ratings_tables/mp_general_command_ratings,3193,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rev_gen_staff_086_2_0120_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rev_gen_staff_086_2_0120_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a03_x6_086/french_rev_gen_staff_086_2_0120_icon.tga,765bf1c6dc305c312743cfdfbfea0cac457b1c1b453682b9a149269fd53094ef,765bf1c6dc305c312743cfdfbfea0cac457b1c1b453682b9a149269fd53094ef,true,copied_from_original_cards94
ntw3_gen_staff_087_1_0121,ntw3_ac_a03_x6_087,7. Sainte-Suzanne / Rhin.G,Gilles Bruneteau de Sainte-Suzanne,false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,88,1,ntw3_ac_a03_x6_087 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9039,db/units_tables/ntw3_land_units,11248,db/mp_general_command_ratings_tables/mp_general_command_ratings,3195,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_rev_gen_staff_087_1_0121_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_rev_gen_staff_087_1_0121_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a03_x6_087/french_rev_gen_staff_087_1_0121_icon.tga,5015df4afe81701e64d5087d04b4f4616b6bc769e67fad597ba8d9dd3b064fdb,5015df4afe81701e64d5087d04b4f4616b6bc769e67fad597ba8d9dd3b064fdb,true,copied_from_original_cards94
ntw3_gen_staff_076_9_0111,ntw3_ac_a04_x5_076,10. Bonaparte / Alexandrie,Napoléon Bonaparte,false,9,9,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_9.png,vertical_left,1101,1,ntw3_ac_a04_x5_076 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9015,db/units_tables/ntw3_land_units,11224,db/mp_general_command_ratings_tables/mp_general_command_ratings,3171,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_076_9_0111_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_076_9_0111_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a04_x5_076/french_egy_gen_staff_076_9_0111_icon.tga,1182906354e3ccf2b33459deab91163063571b5cf4b64135e0c59a0e5db482d1,1182906354e3ccf2b33459deab91163063571b5cf4b64135e0c59a0e5db482d1,true,copied_from_original_cards94
ntw3_gen_staff_077_7_0112,ntw3_ac_a04_x5_077,8. Desaix / Nil,Louis Desaix 'le Sultan juste',false,7,7,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_7.png,vertical_left,993,1,ntw3_ac_a04_x5_077 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9017,db/units_tables/ntw3_land_units,11226,db/mp_general_command_ratings_tables/mp_general_command_ratings,3173,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_077_7_0112_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_077_7_0112_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a04_x5_077/french_egy_gen_staff_077_7_0112_icon.tga,9bc025b523c72cb20b9237becb4b2466f27e15f34f1201f2a9268134f84612ea,9bc025b523c72cb20b9237becb4b2466f27e15f34f1201f2a9268134f84612ea,true,copied_from_original_cards94
ntw3_gen_staff_078_1_0113,ntw3_ac_a04_x5_078,6. Menou / Damiette,Jacques de Menou de Boussay 'Abdallah',false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,92,1,ntw3_ac_a04_x5_078 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9019,db/units_tables/ntw3_land_units,11228,db/mp_general_command_ratings_tables/mp_general_command_ratings,3175,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_078_1_0113_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_078_1_0113_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a04_x5_078/french_egy_gen_staff_078_1_0113_icon.tga,3f8724bacffffc413d71cd2d53957632920d3cfd16802ddb625b600182ac55ec,3f8724bacffffc413d71cd2d53957632920d3cfd16802ddb625b600182ac55ec,true,copied_from_original_cards94
ntw3_gen_staff_079_1_0235,ntw3_ac_a04_x5_079,3. Chabot / Corfou,Louis-François Chabot,false,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,143,1,ntw3_ac_a04_x5_079 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9021,db/units_tables/ntw3_land_units,11230,db/mp_general_command_ratings_tables/mp_general_command_ratings,3177,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/french_egy_gen_staff_079_1_0235_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/french_egy_gen_staff_079_1_0235_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a04_x5_079/french_egy_gen_staff_079_1_0235_icon.tga,d567a8e89f04c6fb9a89f5823e7c4bf57d6537d73fe736c5655d4da81f052181,d567a8e89f04c6fb9a89f5823e7c4bf57d6537d73fe736c5655d4da81f052181,true,copied_from_original_cards94
ntw3_gen_staff_097_4_0132,ntw3_ac_a05_r4_097,9. Murat / RC,Joachim Murat 'le Roi Franconi' [C4],false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,492,1,ntw3_ac_a05_r4_097 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9063,db/units_tables/ntw3_land_units,11272,db/mp_general_command_ratings_tables/mp_general_command_ratings,3217,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_097_4_0132_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_097_4_0132_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_r4_097/france_gen_staff_097_4_0132_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4,true,copied_from_original_cards94
ntw3_gen_staff_093_6_0127,ntw3_ac_a05_x2_093,13. Soult / IV.C,Jean-de-Dieu Soult 'Bras de Fer',false,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,544,1,ntw3_ac_a05_x2_093 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9053,db/units_tables/ntw3_land_units,11262,db/mp_general_command_ratings_tables/mp_general_command_ratings,3207,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_093_6_0127_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_093_6_0127_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x2_093/france_1799_1807_gen_staff_093_6_0127_icon.tga,73bbbcc74049fab5f29572dab4adfcf935dca6d77ccdc69e766eb4fa837a5c82,73bbbcc74049fab5f29572dab4adfcf935dca6d77ccdc69e766eb4fa837a5c82,true,copied_from_original_cards94
ntw3_gen_staff_092_6_0126,ntw3_ac_a05_x4_092,6. Davout / III.C,Louis Nicolas Davout 'le Maréchal de Fer',false,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,1084,1,ntw3_ac_a05_x4_092 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9051,db/units_tables/ntw3_land_units,11260,db/mp_general_command_ratings_tables/mp_general_command_ratings,3205,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_092_6_0126_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_092_6_0126_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x4_092/france_1799_1807_gen_staff_092_6_0126_icon.tga,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653,true,copied_from_original_cards94
ntw3_gen_staff_094_7_0128,ntw3_ac_a05_x4_094,9. Lannes / V.C,Jean Lannes 'le Brave des Braves',false,7,7,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_7.png,vertical_left,993,1,ntw3_ac_a05_x4_094 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9055,db/units_tables/ntw3_land_units,11264,db/mp_general_command_ratings_tables/mp_general_command_ratings,3209,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_094_7_0128_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_094_7_0128_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x4_094/france_1799_1807_gen_staff_094_7_0128_icon.tga,86269c76c694b7d1a11838d9dcb59b4d6d58d53a603278837e15800227a92cb7,86269c76c694b7d1a11838d9dcb59b4d6d58d53a603278837e15800227a92cb7,true,copied_from_original_cards94
ntw3_gen_staff_096_5_0130,ntw3_ac_a05_x4_096,8. Garde impériale,Jean-Baptiste Bessières [C2],false,5,5,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_5.png,vertical_left,672,1,ntw3_ac_a05_x4_096 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9059,db/units_tables/ntw3_land_units,11268,db/mp_general_command_ratings_tables/mp_general_command_ratings,3213,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_096_5_0130_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_096_5_0130_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x4_096/franced_1806_gen_staff_096_5_0130_icon.tga,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616,2fb13276e3fc2fe91bf1c22f0e4c918e291a86751ba2d921d565d457acd35616,true,copied_from_original_cards94
ntw3_gen_staff_096_9_0131,ntw3_ac_a05_x4_096,8. Garde impériale,Napoléon Bonaparte,false,9,9,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_9.png,vertical_left,1530,1,ntw3_ac_a05_x4_096 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9061,db/units_tables/ntw3_land_units,11270,db/mp_general_command_ratings_tables/mp_general_command_ratings,3215,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_096_9_0131_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_096_9_0131_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x4_096/franced_1806_gen_staff_096_9_0131_icon.tga,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396,true,copied_from_original_cards94
ntw3_gen_staff_090_0_0124,ntw3_ac_a05_x5_090,7. Bernadotte / I.C,Jean-Baptiste Bernadotte 'Sergent Belle-Jambe',false,0,,,,,1,1,ntw3_ac_a05_x5_090 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9047,db/units_tables/ntw3_land_units,11256,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_090_0_0124_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_090_0_0124_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x5_090/france_1799_1807_gen_staff_090_0_0124_icon.tga,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba,true,copied_from_original_cards94
ntw3_gen_staff_091_3_0125,ntw3_ac_a05_x5_091,7. Masséna / Italie,André Masséna 'l'Enfant chéri de la Victoire',false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,409,1,ntw3_ac_a05_x5_091 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9049,db/units_tables/ntw3_land_units,11258,db/mp_general_command_ratings_tables/mp_general_command_ratings,3203,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_091_3_0125_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_091_3_0125_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x5_091/france_1799_1807_gen_staff_091_3_0125_icon.tga,16f4d32e388018e19af89a8e5906b96478d0b0043ea40a01da2a4ab50031b216,16f4d32e388018e19af89a8e5906b96478d0b0043ea40a01da2a4ab50031b216,true,copied_from_original_cards94
ntw3_gen_staff_095_4_0129,ntw3_ac_a05_x5_095,8. Ney / VI.C,Michel Ney 'le Lion rouge',false,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,521,1,ntw3_ac_a05_x5_095 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9057,db/units_tables/ntw3_land_units,11266,db/mp_general_command_ratings_tables/mp_general_command_ratings,3211,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_095_4_0129_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_095_4_0129_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x5_095/france_1799_1807_gen_staff_095_4_0129_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,true,copied_from_original_cards94
ntw3_gen_staff_098_3_0133,ntw3_ac_a05_x5_098,5. Marmont / II.C,Auguste Viesse de Marmont 'Monsieur de Culfier',false,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,494,1,ntw3_ac_a05_x5_098 corps root,exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9065,db/units_tables/ntw3_land_units,11274,db/mp_general_command_ratings_tables/mp_general_command_ratings,3219,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_098_3_0133_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_098_3_0133_icon.tga,assets/staff_general_icons_by_corps/ntw3_ac_a05_x5_098/france_1799_1807_gen_staff_098_3_0133_icon.tga,649a8c0905983c96120f28655bc2a4ad2371804adb82a4ded6a5f48e9f284606,649a8c0905983c96120f28655bc2a4ad2371804adb82a4ded6a5f48e9f284606,true,copied_from_original_cards94
