side,theatre_order,theatre_name,theatre_basis,faction_key,canonical_source_faction_key,corps_order,army_corps_name,display_year,display_rating,theatre_display_order,source_flag_directory,available_source_flag_files,selection_flag_source_file,selection_flag_derivation,selection_flag_donor_source_faction_key,flag_tga_path,flag_png_path,post_selection_flag_source_file,post_selection_flag_tga_path,post_selection_flag_png_path
empire,60,Finland (1808-1809),screenshot,ntw3_ac_a07_x6_180,ntw3_ac_a07_r6_180,180,10. Buxhoeveden / I.SA,,10,1,data/ui/flags/f_07a_ac180,hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x6_180/flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x6_180/flag.png,,,
empire,60,Finland (1808-1809),screenshot,ntw3_ac_a07_x5_182,ntw3_ac_a07_r5_182,182,8. Koulnyov / AG,,8,2,data/ui/flags/f_07a_ac182,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x5_182/flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x5_182/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x5_182/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x5_182/post_selection_flag.png
empire,60,Finland (1808-1809),screenshot,ntw3_ac_a07_x6_181,ntw3_ac_a07_r6_181,181,6. Kamenski / II.SA,,6,3,data/ui/flags/f_07a_ac181,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x6_181/flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x6_181/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x6_181/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x6_181/post_selection_flag.png
empire,60,Finland (1808-1809),screenshot,ntw3_ac_a07_x7_179,ntw3_ac_a07_s7_179,179,4. Hessen-Kassel / DK,,4,4,data/ui/flags/f_07a_ac179,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_cavalry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x7_179/flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x7_179/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x7_179/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0060_finland_1808_1809/ntw3_ac_a07_x7_179/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_109,ntw3_ac_a08_f5_109,109,11. Lannes / II.C,,11,1,data/ui/flags/f_08a_ac109,flag_132.tga|hud_left.tga|id_flag_infantry.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_109/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_109/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_109/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_109/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_242,ntw3_ac_a08_fi5_242,242,11. Eugène / Italie,,11,2,data/ui/flags/f_08a_ac242,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_242/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_242/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_242/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_242/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_108,ntw3_ac_a08_f5_108,108,10. Davout / III.C,,10,3,data/ui/flags/f_08a_ac108,hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_108/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_108/flag.png,,,
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_111,ntw3_ac_a08_f5_111,111,10. Masséna / IV.C,,10,4,data/ui/flags/f_08a_ac111,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_111/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_111/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_111/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_111/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_110,ntw3_ac_a08_g5_110,110,8. Lefebvre / VII.C,,8,5,data/ui/flags/f_08a_ac110,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_110/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_110/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_110/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_110/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_113,ntw3_ac_a08_g5_113,113,8. Jérôme / X.C,,8,6,data/ui/flags/f_08a_ac113,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_113/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_113/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_113/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_113/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_114,ntw3_ac_a08_f5_114,114,8. Garde impériale,,8,7,data/ui/flags/f_08a_ac114,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_114/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_114/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_114/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_114/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_112,ntw3_ac_a08_g5_112,112,7. Bernadotte / IX.C,,7,8,data/ui/flags/f_08a_ac112,hud_left.tga|hud_right.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_112/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_112/flag.png,,,
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_115,ntw3_ac_a08_f5_115,115,7. Poniatowski,,7,9,data/ui/flags/f_08a_ac115,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_infantry.tga|id_flag_naval.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_115/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_115/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_115/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_115/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x6_116,ntw3_ac_a08_r6_116,116,6. Golitsyn,,6,10,data/ui/flags/f_08a_ac116,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x6_116/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x6_116/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x6_116/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x6_116/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_248,ntw3_ac_a08_g5_248,248,6. Vandamme / VIII.C,,6,11,data/ui/flags/f_08a_ac248,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_248/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_248/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_248/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_248/post_selection_flag.png
empire,70,Austria (1809),screenshot,ntw3_ac_a08_x5_243,ntw3_ac_a08_f5_243,243,5. Marmont / XI.C,,5,12,data/ui/flags/f_08a_ac243,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_243/flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_243/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_243/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0070_austria_1809/ntw3_ac_a08_x5_243/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x5_148,ntw3_ac_a09_f5_148,148,11. Soult / II.C,,11,1,data/ui/flags/f_09a_ac148,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x5_148/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x5_148/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x5_148/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x5_148/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_140,ntw3_ac_a09_f6_140,140,10. Victor / I.C,,10,2,data/ui/flags/f_09a_ac140,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_140/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_140/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_140/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_140/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_141,ntw3_ac_a09_f6_141,141,9. Suchet / III.C,,9,3,data/ui/flags/f_09a_ac141,flag_132.tga|hud_right.tga|large.dds|portrait_flags.tga,large.dds,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_141/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_141/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_141/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_141/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_145,ntw3_ac_a09_fi6_145,145,9. Gouvion Saint-Cyr / VII.C,,9,4,data/ui/flags/f_09a_ac145,flag_132.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_145/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_145/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_145/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_145/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_144,ntw3_ac_a09_f6_144,144,8. Ney / VI.C,,8,5,data/ui/flags/f_09a_ac144,hud_left.tga|large.tga|portrait_flags.tga,large.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_144/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_144/flag.png,,,
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_142,ntw3_ac_a09_fg6_142,142,7. Sébastiani / IV.C,,7,6,data/ui/flags/f_09a_ac142,flag_132.tga|hud_left.tga|hud_right.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_142/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_142/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_142/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_142/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_147,ntw3_ac_a09_f6_147,147,7. Joseph / CR,,7,7,data/ui/flags/f_09a_ac147,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_147/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_147/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_147/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_147/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_143,ntw3_ac_a09_f6_143,143,6. Mortier / V.C,,6,8,data/ui/flags/f_09a_ac143,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_143/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_143/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_143/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_143/post_selection_flag.png
empire,80,Spain (1809),screenshot,ntw3_ac_a09_x6_146,ntw3_ac_a09_f6_146,146,5. Kellermann / TO,,5,9,data/ui/flags/f_09a_ac146,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_146/flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_146/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_146/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0080_spain_1809/ntw3_ac_a09_x6_146/post_selection_flag.png
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_149,ntw3_ac_a13_f6_149,149,10. Masséna / Portugal,,10,1,data/ui/flags/f_13a_ac149,hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_149/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_149/flag.png,,,
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_150,ntw3_ac_a13_f6_150,150,9. Soult / Sud,,9,2,data/ui/flags/f_13a_ac150,hud_left.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_150/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_150/flag.png,,,
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_152,ntw3_ac_a13_f6_152,152,9. Suchet / Aragon,,9,3,data/ui/flags/f_13a_ac152,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_152/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_152/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_152/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_152/post_selection_flag.png
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_151,ntw3_ac_a13_f6_151,151,7. Joseph / Centre,,7,4,data/ui/flags/f_13a_ac151,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_151/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_151/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_151/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_151/post_selection_flag.png
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_247,ntw3_ac_a13_f6_247,247,7. Victor / Cadix,,7,5,data/ui/flags/f_13a_ac247,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_247/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_247/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_247/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_247/post_selection_flag.png
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_153,ntw3_ac_a13_f6_153,153,6. Dorsenne / Nord,,6,6,data/ui/flags/f_13a_ac153,flag_132.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_153/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_153/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_153/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_153/post_selection_flag.png
empire,90,Spain (1811),screenshot,ntw3_ac_a13_x6_154,ntw3_ac_a13_f6_154,154,5. Macdonald / Catalogne,,5,7,data/ui/flags/f_13a_ac154,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_154/flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_154/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_154/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0090_spain_1811/ntw3_ac_a13_x6_154/post_selection_flag.png
empire,100,War of 1812 (1812),screenshot,ntw3_ac_a10_x6_198,ntw3_ac_a10_m6_198,198,7. Brown / 9th,,7,1,data/ui/flags/f_10a_ac198,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|naval_id.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x6_198/flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x6_198/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x6_198/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x6_198/post_selection_flag.png
empire,100,War of 1812 (1812),screenshot,ntw3_ac_a10_x5_199,ntw3_ac_a10_m5_199,199,6. Jackson / 7th,,6,2,data/ui/flags/f_10a_ac199,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|naval_id.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x5_199/flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x5_199/flag.png,,,
empire,100,War of 1812 (1812),screenshot,ntw3_ac_a10_x7_200,ntw3_ac_a10_m7_200,200,6. Smith / 10th,,6,3,data/ui/flags/f_10a_ac200,flag_132.tga|hud_left.tga|id_flag_infantry.tga|mini_flag.tga|naval_id.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_200/flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_200/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_200/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_200/post_selection_flag.png
empire,100,War of 1812 (1812),screenshot,ntw3_ac_a10_x7_197,ntw3_ac_a10_m7_197,197,5. Harrison / 8th,,5,4,data/ui/flags/f_10a_ac197,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|naval_id.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_197/flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_197/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_197/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0100_war_of_1812_1812/ntw3_ac_a10_x7_197/post_selection_flag.png
empire,110,Russia (1812),screenshot,ntw3_ac_a11_x5_117,ntw3_ac_a11_f5_117,117,13. Davout / I.C,,13,1,data/ui/flags/f_11a_ac117,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/empire/0110_russia_1812/ntw3_ac_a11_x5_117/flag.tga,assets/army_corps_by_theatre/empire/0110_russia_1812/ntw3_ac_a11_x5_117/flag.png,flag_132.tga,assets/army_corps_by_theatre/empire/0110_russia_1812/ntw3_ac_a11_x5_117/post_selection_flag.tga,assets/army_corps_by_theatre/empire/0110_russia_1812/ntw3_ac_a11_x5_117/post_selection_flag.png
